242.05,0.74,0.00,0.00,1018.00,0.00,0.64,0
215.16,0.74,0.00,0.00,608.00,0.00,0.67,0
217.15,0.71,0.00,0.00,1019.00,0.00,0.64,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
231.09,0.73,0.00,0.00,749.00,0.00,0.68,0
242.05,0.75,0.00,0.00,928.00,0.00,0.68,0
252.01,0.74,0.00,0.00,1039.00,0.00,0.69,0
196.23,0.72,0.00,0.00,872.00,0.00,0.68,0
208.18,0.70,0.00,0.00,948.00,0.00,0.65,0
234.08,0.75,0.00,0.00,1376.00,0.00,0.65,0
204.20,0.74,0.00,0.00,1250.00,0.00,0.65,0
201.21,0.75,0.00,0.00,1273.00,0.00,0.68,0
240.06,0.72,0.00,0.00,844.00,0.00,0.66,0
204.20,0.71,0.00,0.00,1732.00,0.00,0.65,0
198.22,0.73,0.00,0.00,1061.00,0.00,0.65,0
201.21,0.74,0.00,0.00,1168.00,0.00,0.64,0
239.06,0.74,0.00,0.00,1032.00,0.00,0.66,0
237.07,0.73,0.00,0.00,1013.00,0.00,0.66,0
252.01,0.74,0.00,0.00,2059.00,0.00,0.67,0
238.07,0.75,0.00,0.00,871.00,0.00,0.68,0
243.05,0.75,0.00,0.00,933.00,0.00,0.67,0
253.01,0.75,0.00,0.00,1151.00,0.00,0.67,0
244.04,0.75,0.00,0.00,924.00,0.00,0.68,0
200.21,0.75,0.00,0.00,1162.00,0.00,0.63,0
239.06,0.73,0.00,0.00,760.00,0.00,0.67,0
215.16,0.73,0.00,0.00,826.00,0.00,0.68,0
238.07,0.75,0.00,0.00,1140.00,0.00,0.67,0
213.16,0.74,0.00,0.00,1954.00,0.00,0.68,0
213.16,0.74,0.00,0.00,1008.00,0.00,0.67,0
239.06,0.72,0.00,0.00,2140.00,0.00,0.66,0
242.05,0.74,0.00,0.00,1036.00,0.00,0.68,0
247.03,0.75,0.00,0.00,1147.00,0.00,0.68,0
245.04,0.75,0.00,0.00,1120.00,0.00,0.68,0
188.26,0.71,0.00,0.00,1039.00,0.00,0.64,0
198.22,0.72,0.00,0.00,2960.00,0.00,0.63,0
246.04,0.75,0.00,0.00,2474.00,0.00,0.68,0
243.05,0.74,0.00,0.00,1669.00,0.00,0.67,0
238.07,0.73,0.00,0.00,1918.00,0.00,0.65,0
190.25,0.73,0.00,0.00,1293.00,0.00,0.68,0
238.07,0.73,0.00,0.00,5024.00,0.00,0.66,0
227.11,0.72,0.00,0.00,957.00,0.00,0.62,0
211.30,0.74,0.00,0.00,438.00,0.00,0.59,0
239.06,0.75,0.00,0.00,833.00,0.00,0.69,0
253.01,0.74,0.00,0.00,983.00,0.00,0.67,0
195.50,0.68,0.00,0.00,463.00,0.00,0.55,0
247.03,0.72,0.00,0.00,611.00,0.00,0.67,0
200.21,0.74,0.00,0.00,2263.00,0.00,0.65,0
215.16,0.74,0.00,0.00,1632.00,0.00,0.65,0
239.06,0.75,0.00,0.00,971.00,0.00,0.68,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
204.20,0.72,0.00,0.00,1029.00,0.00,0.65,0
192.25,0.74,0.00,0.00,2002.00,0.00,0.65,0
231.09,0.73,0.00,0.00,1308.00,0.00,0.67,0
242.05,0.75,0.00,0.00,1378.00,0.00,0.68,0
206.19,0.78,0.00,0.00,1265.00,0.00,0.66,0
245.04,0.75,0.00,0.00,3957.00,0.00,0.69,0
240.06,0.75,0.00,0.00,1114.00,0.00,0.70,0
245.04,0.73,0.00,0.00,622.00,0.00,0.67,0
197.23,0.75,0.00,0.00,1071.00,0.00,0.66,0
246.04,0.75,0.00,0.00,752.00,0.00,0.70,0
238.07,0.74,0.00,0.00,1981.00,0.00,0.65,0
237.07,0.75,0.00,0.00,925.00,0.00,0.65,0
247.03,0.76,0.00,0.00,2640.00,0.00,0.68,0
202.40,0.72,0.00,0.00,421.00,0.00,0.56,0
189.26,0.71,0.00,0.00,1582.00,0.00,0.64,0
206.19,0.78,0.00,0.00,1118.00,0.00,0.65,0
222.13,0.74,0.00,0.00,6006.00,0.00,0.64,0
205.20,0.74,0.00,0.00,1700.00,0.00,0.64,0
230.10,0.75,0.00,0.00,1022.00,0.00,0.67,0
236.07,0.73,0.00,0.00,1171.00,0.00,0.66,0
240.06,0.73,0.00,0.00,795.00,0.00,0.67,0
245.04,0.76,0.00,0.00,1490.00,0.00,0.70,0
238.07,0.71,0.00,0.00,1103.00,0.00,0.67,0
196.23,0.74,0.00,0.00,1212.00,0.00,0.65,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
198.22,0.71,0.00,0.00,2506.00,0.00,0.64,0
195.23,0.66,0.00,0.00,1195.00,0.00,0.65,0
227.60,0.74,0.00,0.00,1065.00,0.00,0.64,0
235.08,0.75,0.00,0.00,2160.00,0.00,0.68,0
187.59,0.70,0.00,0.00,432.00,0.00,0.53,0
195.23,0.69,0.00,0.00,1203.00,0.00,0.65,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
246.04,0.74,0.00,0.00,816.00,0.00,0.67,0
190.25,0.71,0.00,0.00,832.00,0.00,0.66,0
188.26,0.72,0.00,0.00,1255.00,0.00,0.62,0
240.06,0.74,0.00,0.00,1137.00,0.00,0.69,0
203.20,0.75,0.00,0.00,4098.00,0.00,0.65,0
193.34,0.72,0.00,0.00,310.00,0.00,0.53,0
253.01,0.71,0.00,0.00,762.00,0.00,0.72,0
198.22,0.69,0.00,0.00,1208.00,0.00,0.63,0
198.22,0.75,0.00,0.00,2255.00,0.00,0.66,0
199.22,0.74,0.00,0.00,1358.00,0.00,0.64,0
245.04,0.75,0.00,0.00,1487.00,0.00,0.71,0
188.26,0.74,0.00,0.00,1020.00,0.00,0.63,0
209.18,0.73,0.00,0.00,1004.00,0.00,0.67,0
236.07,0.75,0.00,0.00,1562.00,0.00,0.66,0
241.05,0.72,0.00,0.00,1089.00,0.00,0.67,0
247.03,0.74,0.00,0.00,1027.00,0.00,0.68,0
248.03,0.72,0.00,0.00,837.00,0.00,0.68,0
251.02,0.75,0.00,0.00,1060.00,0.00,0.68,0
236.07,0.72,0.00,0.00,991.00,0.00,0.68,0
202.21,0.70,0.00,0.00,1020.00,0.00,0.67,0
253.01,0.75,0.00,0.00,1070.00,0.00,0.70,0
220.14,0.74,0.00,0.00,1357.00,0.00,0.67,0
201.21,0.76,0.00,0.00,2158.00,0.00,0.65,0
242.05,0.72,0.00,0.00,1316.00,0.00,0.68,0
204.20,0.75,0.00,0.00,910.00,0.00,0.66,0
250.02,0.74,0.00,0.00,745.00,0.00,0.67,0
197.23,0.75,0.00,0.00,1053.00,0.00,0.68,0
244.04,0.74,0.00,0.00,2201.00,0.00,0.67,0
241.05,0.73,0.00,0.00,1683.00,0.00,0.67,0
226.11,0.73,0.00,0.00,1004.00,0.00,0.65,0
247.03,0.74,0.00,0.00,1138.00,0.00,0.68,0
250.02,0.75,0.00,0.00,732.00,0.00,0.68,0
243.05,0.72,0.00,0.00,5211.00,0.00,0.65,0
194.24,0.74,0.00,0.00,1218.00,0.00,0.64,0
228.11,0.73,0.00,0.00,747.00,0.00,0.67,0
194.24,0.73,0.00,0.00,1382.00,0.00,0.66,0
239.06,0.74,0.00,0.00,5333.00,0.00,0.65,0
192.25,0.70,0.00,0.00,1086.00,0.00,0.65,0
247.03,0.75,0.00,0.00,776.00,0.00,0.68,0
237.07,0.67,0.00,0.00,860.00,0.00,0.67,0
246.04,0.72,0.00,0.00,942.00,0.00,0.66,0
232.09,0.73,0.00,0.00,1283.00,0.00,0.65,0
243.05,0.76,0.00,0.00,1177.00,0.00,0.68,0
253.01,0.73,0.00,0.00,760.00,0.00,0.67,0
230.10,0.76,0.00,0.00,1342.00,0.00,0.68,0
207.19,0.74,0.00,0.00,2338.00,0.00,0.66,0
241.05,0.74,0.00,0.00,3439.00,0.00,0.65,0
198.22,0.72,0.00,0.00,1693.00,0.00,0.66,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
192.25,0.74,0.00,0.00,1004.00,0.00,0.65,0
199.22,0.72,0.00,0.00,810.00,0.00,0.62,0
241.05,0.75,0.00,0.00,1148.00,0.00,0.67,0
241.05,0.74,0.00,0.00,8520.00,0.00,0.66,0
242.05,0.71,0.00,0.00,918.00,0.00,0.69,0
249.02,0.75,0.00,0.00,1001.00,0.00,0.67,0
243.05,0.75,0.00,0.00,1270.00,0.00,0.69,0
239.06,0.75,0.00,0.00,1296.00,0.00,0.68,0
244.04,0.73,0.00,0.00,863.00,0.00,0.68,0
246.04,0.76,0.00,0.00,1009.00,0.00,0.66,0
198.22,0.74,0.00,0.00,1533.00,0.00,0.65,0
242.05,0.75,0.00,0.00,1713.00,0.00,0.65,0
247.03,0.74,0.00,0.00,718.00,0.00,0.66,0
190.25,0.68,0.00,0.00,829.00,0.00,0.63,0
200.21,0.72,0.00,0.00,5687.00,0.00,0.64,0
195.23,0.70,0.00,0.00,963.00,0.00,0.68,0
243.05,0.74,0.00,0.00,1453.00,0.00,0.67,0
190.25,0.73,0.00,0.00,1345.00,0.00,0.66,0
234.08,0.76,0.00,0.00,1252.00,0.00,0.65,0
178.39,0.70,0.00,0.00,345.00,0.00,0.51,0
205.20,0.72,0.00,0.00,1102.00,0.00,0.66,0
252.01,0.72,0.00,0.00,780.00,0.00,0.70,0
234.08,0.75,0.00,0.00,1044.00,0.00,0.67,0
246.04,0.71,0.00,0.00,1185.00,0.00,0.67,0
201.21,0.75,0.00,0.00,957.00,0.00,0.68,0
226.11,0.73,0.00,0.00,1227.00,0.00,0.70,0
242.05,0.75,0.00,0.00,5465.00,0.00,0.66,0
199.43,0.72,0.00,0.00,1266.00,0.00,0.62,0
252.01,0.76,0.00,0.00,785.00,0.00,0.71,0
245.04,0.74,0.00,0.00,2289.00,0.00,0.68,0
237.07,0.71,0.00,0.00,1975.00,0.00,0.64,0
207.19,0.70,0.00,0.00,1364.00,0.00,0.66,0
226.11,0.76,0.00,0.00,1439.00,0.00,0.67,0
235.08,0.74,0.00,0.00,838.00,0.00,0.66,0
199.22,0.70,0.00,0.00,919.00,0.00,0.61,0
244.04,0.74,0.00,0.00,918.00,0.00,0.67,0
200.21,0.74,0.00,0.00,1321.00,0.00,0.65,0
202.21,0.73,0.00,0.00,1046.00,0.00,0.66,0
250.02,0.74,0.00,0.00,943.00,0.00,0.69,0
195.23,0.72,0.00,0.00,1033.00,0.00,0.66,0
244.04,0.75,0.00,0.00,985.00,0.00,0.70,0
185.27,0.69,0.00,0.00,1322.00,0.00,0.62,0
194.24,0.72,0.00,0.00,1391.00,0.00,0.65,0
250.02,0.72,0.00,0.00,957.00,0.00,0.67,0
239.06,0.72,0.00,0.00,1319.00,0.00,0.68,0
196.23,0.72,0.00,0.00,1396.00,0.00,0.63,0
237.07,0.72,0.00,0.00,957.00,0.00,0.67,0
251.02,0.74,0.00,0.00,1106.00,0.00,0.67,0
195.23,0.73,0.00,0.00,713.00,0.00,0.65,0
186.27,0.72,0.00,0.00,1126.00,0.00,0.67,0
202.21,0.74,0.00,0.00,1816.00,0.00,0.65,0
212.17,0.75,0.00,0.00,1584.00,0.00,0.64,0
248.03,0.73,0.00,0.00,890.00,0.00,0.68,0
201.21,0.71,0.00,0.00,1128.00,0.00,0.67,0
247.03,0.75,0.00,0.00,1081.00,0.00,0.70,0
242.05,0.75,0.00,0.00,1487.00,0.00,0.65,0
236.07,0.76,0.00,0.00,797.00,0.00,0.65,0
240.06,0.76,0.00,0.00,870.00,0.00,0.69,0
240.06,0.71,0.00,0.00,1329.00,0.00,0.66,0
207.19,0.71,0.00,0.00,1323.00,0.00,0.68,0
238.07,0.71,0.00,0.00,1497.00,0.00,0.64,0
199.22,0.72,0.00,0.00,1620.00,0.00,0.65,0
243.05,0.74,0.00,0.00,1047.00,0.00,0.66,0
205.20,0.70,0.00,0.00,1022.00,0.00,0.68,0
191.25,0.75,0.00,0.00,1510.00,0.00,0.64,0
244.04,0.75,0.00,0.00,2076.00,0.00,0.66,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
200.21,0.75,0.00,0.00,2675.00,0.00,0.64,0
196.45,0.70,0.00,0.00,1161.00,0.00,0.63,0
249.02,0.74,0.00,0.00,952.00,0.00,0.70,0
187.27,0.70,0.00,0.00,1018.00,0.00,0.65,0
247.03,0.73,0.00,0.00,735.00,0.00,0.68,0
201.21,0.70,0.00,0.00,1743.00,0.00,0.64,0
190.25,0.72,0.00,0.00,1249.00,0.00,0.63,0
194.24,0.70,0.00,0.00,814.00,0.00,0.67,0
238.07,0.75,0.00,0.00,1650.00,0.00,0.64,0
188.26,0.75,0.00,0.00,1559.00,0.00,0.64,0
244.04,0.74,0.00,0.00,2959.00,0.00,0.68,0
184.28,0.69,0.00,0.00,1185.00,0.00,0.64,0
199.22,0.75,0.00,0.00,1001.00,0.00,0.65,0
229.10,0.76,0.00,0.00,843.00,0.00,0.68,0
234.08,0.74,0.00,0.00,983.00,0.00,0.65,0
252.01,0.71,0.00,0.00,988.00,0.00,0.68,0
237.07,0.75,0.00,0.00,943.00,0.00,0.70,0
246.04,0.75,0.00,0.00,2398.00,0.00,0.66,0
253.01,0.72,0.00,0.00,736.00,0.00,0.68,0
194.24,0.71,0.00,0.00,887.00,0.00,0.67,0
240.06,0.74,0.00,0.00,830.00,0.00,0.68,0
253.01,0.72,0.00,0.00,865.00,0.00,0.70,0
241.05,0.74,0.00,0.00,731.00,0.00,0.70,0
233.09,0.74,0.00,0.00,1299.00,0.00,0.66,0
243.05,0.75,0.00,0.00,1304.00,0.00,0.67,0
243.05,0.74,0.00,0.00,883.00,0.00,0.67,0
246.04,0.75,0.00,0.00,2286.00,0.00,0.66,0
195.23,0.70,0.00,0.00,1663.00,0.00,0.62,0
230.10,0.76,0.00,0.00,1011.00,0.00,0.68,0
228.11,0.75,0.00,0.00,1297.00,0.00,0.64,0
213.70,0.70,0.00,0.00,296.00,0.00,0.60,0
242.05,0.75,0.00,0.00,870.00,0.00,0.66,0
246.04,0.73,0.00,0.00,1449.00,0.00,0.67,0
205.20,0.73,0.00,0.00,4220.00,0.00,0.65,0
241.05,0.70,0.00,0.00,1869.00,0.00,0.67,0
244.04,0.75,0.00,0.00,967.00,0.00,0.67,0
199.22,0.71,0.00,0.00,1195.00,0.00,0.67,0
241.05,0.74,0.00,0.00,1631.00,0.00,0.68,0
253.01,0.75,0.00,0.00,715.00,0.00,0.70,0
240.06,0.72,0.00,0.00,2497.00,0.00,0.67,0
233.09,0.77,0.00,0.00,745.00,0.00,0.66,0
230.10,0.73,0.00,0.00,1131.00,0.00,0.68,0
244.04,0.76,0.00,0.00,1100.00,0.00,0.70,0
205.20,0.75,0.00,0.00,1288.00,0.00,0.67,0
201.21,0.71,0.00,0.00,1159.00,0.00,0.66,0
205.20,0.75,0.00,0.00,1101.00,0.00,0.65,0
246.04,0.70,0.00,0.00,1403.00,0.00,0.66,0
231.09,0.74,0.00,0.00,764.00,0.00,0.66,0
241.05,0.71,0.00,0.00,1099.00,0.00,0.66,0
230.10,0.74,0.00,0.00,830.00,0.00,0.67,0
245.04,0.75,0.00,0.00,1023.00,0.00,0.66,0
243.05,0.74,0.00,0.00,1025.00,0.00,0.64,0
247.03,0.75,0.00,0.00,1193.00,0.00,0.68,0
238.07,0.71,0.00,0.00,708.00,0.00,0.65,0
238.07,0.74,0.00,0.00,1697.00,0.00,0.68,0
195.23,0.75,0.00,0.00,875.00,0.00,0.67,0
194.24,0.76,0.00,0.00,1780.00,0.00,0.66,0
228.11,0.76,0.00,0.00,789.00,0.00,0.69,0
242.05,0.75,0.00,0.00,1150.00,0.00,0.66,0
199.22,0.71,0.00,0.00,912.00,0.00,0.61,0
248.03,0.74,0.00,0.00,962.00,0.00,0.69,0
249.02,0.74,0.00,0.00,987.00,0.00,0.69,0
238.07,0.75,0.00,0.00,694.00,0.00,0.68,0
240.06,0.75,0.00,0.00,1011.00,0.00,0.65,0
241.05,0.74,0.00,0.00,1005.00,0.00,0.67,0
249.02,0.74,0.00,0.00,997.00,0.00,0.68,0
249.02,0.70,0.00,0.00,1153.00,0.00,0.69,0
194.59,0.70,0.00,0.00,334.00,0.00,0.58,0
247.03,0.74,0.00,0.00,1551.00,0.00,0.67,0
248.03,0.73,0.00,0.00,733.00,0.00,0.68,0
186.21,0.69,0.00,0.00,479.00,0.00,0.56,0
245.04,0.75,0.00,0.00,754.00,0.00,0.68,0
248.03,0.75,0.00,0.00,821.00,0.00,0.66,0
196.23,0.74,0.00,0.00,327.00,0.00,0.60,0
200.21,0.74,0.00,0.00,651.00,0.00,0.65,0
227.11,0.74,0.00,0.00,2573.00,0.00,0.65,0
243.05,0.72,0.00,0.00,722.00,0.00,0.64,0
241.05,0.75,0.00,0.00,1412.00,0.00,0.66,0
196.23,0.72,0.00,0.00,2074.00,0.00,0.67,0
241.05,0.74,0.00,0.00,6172.00,0.00,0.64,0
206.19,0.76,0.00,0.00,1311.00,0.00,0.67,0
240.06,0.76,0.00,0.00,936.00,0.00,0.65,0
212.17,0.74,0.00,0.00,1511.00,0.00,0.67,0
239.06,0.71,0.00,0.00,2455.00,0.00,0.66,0
194.24,0.72,0.00,0.00,1409.00,0.00,0.67,0
231.09,0.75,0.00,0.00,1082.00,0.00,0.66,0
243.05,0.72,0.00,0.00,1388.00,0.00,0.64,0
248.03,0.76,0.00,0.00,785.00,0.00,0.68,0
248.03,0.74,0.00,0.00,781.00,0.00,0.67,0
235.08,0.74,0.00,0.00,851.00,0.00,0.66,0
242.05,0.74,0.00,0.00,2022.00,0.00,0.67,0
234.08,0.73,0.00,0.00,904.00,0.00,0.66,0
234.08,0.75,0.00,0.00,3443.00,0.00,0.65,0
199.22,0.71,0.00,0.00,1206.00,0.00,0.66,0
224.12,0.75,0.00,0.00,2806.00,0.00,0.64,0
197.23,0.72,0.00,0.00,1165.00,0.00,0.64,0
188.26,0.74,0.00,0.00,1124.00,0.00,0.67,0
253.01,0.74,2.00,0.65,3578.00,1097.00,0.50,5
253.01,0.75,5.00,0.72,3484.00,927.00,0.51,5
232.09,0.71,3.00,0.89,2235.00,858.00,0.40,5
242.05,0.68,1.00,0.96,1733.00,811.00,0.40,3
234.08,0.69,3.00,0.65,2175.00,670.00,0.42,5
193.24,0.66,1.00,0.98,1309.00,373.00,0.35,3
223.12,0.71,3.00,0.84,2706.00,1091.00,0.40,5
216.15,0.69,1.00,0.98,1851.00,848.00,0.41,3
246.04,0.64,1.00,0.96,1109.00,609.00,0.35,4
231.09,0.72,5.00,0.83,2318.00,841.00,0.42,5
231.09,0.73,8.00,0.81,2066.00,435.50,0.37,5
185.27,0.70,1.00,0.97,1501.00,417.00,0.36,4
195.23,0.67,0.00,0.97,1492.00,734.00,0.36,3
213.16,0.71,1.00,0.74,2283.00,389.50,0.40,5
216.15,0.71,2.00,0.79,2197.00,442.50,0.36,5
236.07,0.71,2.00,0.75,2438.00,688.00,0.36,5
252.01,0.72,2.00,0.87,3728.00,806.50,0.45,0
232.09,0.73,6.00,0.80,2719.00,900.00,0.43,5
218.14,0.74,5.00,0.67,2629.00,396.00,0.42,5
250.02,0.64,1.00,0.97,1345.00,666.00,0.39,3
246.04,0.65,0.00,0.98,1613.00,706.00,0.41,3
239.06,0.71,1.00,0.76,705.00,136.00,0.49,0
240.06,0.70,5.00,0.77,2639.00,856.00,0.43,5
230.10,0.73,6.00,0.84,2255.00,416.00,0.42,5
231.09,0.68,1.00,0.98,1468.00,752.00,0.37,3
238.07,0.71,2.00,0.68,2309.00,276.67,0.42,5
244.04,0.73,4.00,0.85,3084.00,1049.00,0.43,5
249.02,0.73,4.00,0.85,2774.00,787.00,0.40,0
238.07,0.73,4.00,0.69,3104.00,903.00,0.43,5
228.11,0.72,6.00,0.64,2594.00,377.00,0.41,5
252.01,0.74,1.00,0.76,4720.00,60.50,0.47,0
233.09,0.71,4.00,0.68,2776.00,434.50,0.44,5
228.11,0.74,3.00,0.92,2303.00,840.00,0.44,5
231.09,0.65,0.00,0.97,1299.00,701.00,0.37,3
248.03,0.73,2.00,0.76,2564.00,853.00,0.45,5
216.15,0.74,2.00,0.73,2691.00,285.00,0.42,5
217.15,0.72,6.00,0.63,2309.00,254.00,0.39,5
186.27,0.67,1.00,0.97,1183.00,642.00,0.32,3
232.09,0.73,2.00,0.80,2210.00,330.00,0.41,5
250.02,0.71,5.00,0.62,916.00,212.00,0.44,0
182.29,0.72,3.00,0.68,1877.00,490.00,0.37,5
222.13,0.71,5.00,0.91,1752.00,670.00,0.37,5
196.23,0.71,0.00,0.91,2101.00,480.50,0.37,5
209.18,0.68,1.00,0.96,1417.00,687.00,0.34,3
186.27,0.69,7.00,0.64,2379.00,728.00,0.32,0
239.06,0.72,4.00,0.66,2175.00,633.00,0.39,5
193.24,0.68,0.00,0.98,1273.00,702.00,0.30,3
227.11,0.71,2.00,0.80,2445.00,442.00,0.33,5
154.39,0.69,6.00,0.65,1662.00,278.50,0.29,0
247.03,0.65,1.00,0.97,1488.00,838.00,0.31,3
165.35,0.65,1.00,0.97,1387.00,680.00,0.33,3
221.13,0.72,1.00,0.94,2028.00,712.00,0.37,5
148.42,0.68,2.00,0.95,1106.00,525.00,0.29,3
230.10,0.73,4.00,0.91,1991.00,866.00,0.36,5
216.15,0.70,4.00,0.80,1337.00,445.00,0.41,5
176.31,0.73,1.00,0.97,1038.00,569.00,0.30,3
201.21,0.72,1.00,0.80,2381.00,982.00,0.36,5
213.16,0.72,4.00,0.74,2581.00,894.00,0.34,5
219.14,0.73,4.00,0.69,2118.00,780.00,0.36,5
238.07,0.71,0.00,0.00,1080.00,0.00,0.44,0
203.20,0.72,5.00,0.79,2131.00,863.00,0.39,5
228.11,0.72,5.00,0.74,2252.00,765.00,0.41,5
144.43,0.67,0.00,0.98,1278.00,762.00,0.33,3
231.09,0.74,5.00,0.84,2274.00,497.50,0.38,5
220.14,0.71,2.00,0.83,2272.00,721.00,0.37,5
242.05,0.72,2.00,0.82,2673.00,852.00,0.44,5
184.28,0.71,1.00,0.97,1222.00,705.00,0.30,3
174.32,0.69,1.00,0.97,1492.00,812.00,0.33,3
187.27,0.68,1.00,0.97,1175.00,693.00,0.31,3
240.06,0.71,1.00,0.96,2334.00,641.50,0.34,4
224.12,0.71,4.00,0.75,2601.00,491.00,0.38,5
184.28,0.66,1.00,0.97,1215.00,795.00,0.29,3
215.16,0.71,4.00,0.87,2338.00,1089.00,0.36,5
210.18,0.70,5.00,0.83,2398.00,506.50,0.39,5
217.15,0.72,5.00,0.89,2542.00,1059.00,0.38,5
244.04,0.71,13.00,0.78,3712.00,2003.00,0.36,0
249.02,0.67,1.00,0.97,1289.00,764.00,0.33,3
237.07,0.65,0.00,0.97,1202.00,715.00,0.30,3
230.10,0.72,3.00,0.92,2061.00,868.00,0.35,5
244.04,0.63,0.00,0.98,1312.00,773.00,0.32,3
244.04,0.66,0.00,0.97,1532.00,802.00,0.37,3
224.12,0.70,0.00,0.00,817.00,0.00,0.45,0
236.07,0.72,5.00,0.74,2669.00,916.00,0.41,5
228.11,0.71,0.00,0.00,853.00,0.00,0.50,0
252.01,0.67,1.00,0.94,1564.00,925.00,0.37,4
212.17,0.71,3.00,0.81,2290.00,343.33,0.38,5
191.25,0.72,0.00,0.00,1653.00,0.00,0.39,0
239.06,0.72,4.00,0.90,2834.00,1023.00,0.37,5
218.14,0.70,6.00,0.77,2367.00,439.50,0.36,5
214.16,0.73,4.00,0.76,1246.00,477.00,0.41,0
214.16,0.69,4.00,0.85,1886.00,816.00,0.35,5
240.06,0.67,1.00,0.98,1743.00,398.00,0.37,3
224.12,0.72,5.00,0.83,2480.00,937.00,0.44,5
251.02,0.68,1.00,0.98,1722.00,811.00,0.40,3
236.07,0.71,3.00,0.77,1049.00,170.50,0.36,0
224.12,0.71,5.00,0.85,2388.00,908.00,0.41,5
248.03,0.68,1.00,0.97,1299.00,365.50,0.33,3
243.05,0.73,4.00,0.83,2597.00,883.00,0.44,5
236.07,0.68,3.00,0.71,1787.00,620.00,0.39,5
233.09,0.72,1.00,0.88,2322.00,888.00,0.40,5
247.03,0.71,8.00,0.80,2658.00,1030.00,0.43,5
234.08,0.72,4.00,0.79,2408.00,920.00,0.40,5
245.04,0.72,1.00,0.80,2021.00,800.00,0.41,5
157.38,0.70,6.00,0.62,3137.00,678.00,0.34,0
246.04,0.64,0.00,0.97,1264.00,636.00,0.39,3
184.28,0.70,0.00,0.00,915.00,0.00,0.45,0
216.15,0.73,7.00,0.79,3273.00,485.00,0.41,5
220.14,0.73,3.00,0.83,2155.00,796.00,0.41,5
236.07,0.72,5.00,0.74,2277.00,874.00,0.41,5
242.05,0.68,0.00,0.98,1740.00,763.00,0.38,3
170.33,0.71,1.00,0.97,1395.00,401.50,0.36,3
227.11,0.72,3.00,0.84,2440.00,950.00,0.38,5
218.14,0.71,3.00,0.83,1351.00,695.00,0.33,5
208.18,0.73,6.00,0.65,2011.00,691.00,0.41,5
220.14,0.72,4.00,0.81,2094.00,829.00,0.42,5
220.14,0.65,1.00,0.95,1625.00,313.33,0.34,4
225.12,0.73,5.00,0.82,3134.00,1062.00,0.46,5
201.21,0.69,1.00,0.97,1404.00,817.00,0.34,3
244.04,0.67,1.00,0.97,1302.00,789.00,0.33,3
243.05,0.65,1.00,0.97,1400.00,808.00,0.33,4
245.04,0.68,0.00,0.98,1559.00,758.00,0.40,3
221.13,0.68,1.00,0.84,1910.00,104.00,0.41,5
218.14,0.72,0.00,0.00,1006.00,0.00,0.45,0
231.09,0.74,2.00,0.84,2654.00,819.00,0.43,5
242.05,0.71,4.00,0.70,2558.00,474.50,0.42,5
243.05,0.73,2.00,0.71,2312.00,720.00,0.43,5
242.05,0.67,1.00,0.97,1958.00,453.50,0.46,3
249.02,0.72,8.00,0.83,2240.00,827.00,0.43,5
234.08,0.74,1.00,0.84,1514.00,385.00,0.47,0
241.05,0.72,3.00,0.65,2412.00,714.00,0.46,5
235.08,0.68,0.00,0.00,1230.00,0.00,0.54,0
207.19,0.66,1.00,0.95,1203.00,685.00,0.34,4
239.06,0.72,9.00,0.47,7180.00,2292.00,0.41,0
238.07,0.74,3.00,0.64,2506.00,692.00,0.43,5
199.22,0.70,1.00,0.97,1289.00,646.00,0.37,3
232.09,0.63,1.00,0.98,1843.00,393.00,0.44,3
220.14,0.68,1.00,0.97,1759.00,1076.00,0.33,4
200.81,0.69,1.00,0.97,1201.00,789.00,0.28,3
241.05,0.75,7.00,0.91,2745.00,565.00,0.36,0
251.02,0.69,1.00,0.97,2006.00,916.00,0.47,4
221.13,0.72,2.00,0.85,2757.00,723.00,0.45,5
223.12,0.70,7.00,0.74,1770.00,588.00,0.36,5
163.36,0.67,1.00,0.96,1389.00,594.00,0.35,3
232.09,0.70,0.00,0.00,1390.00,0.00,0.46,0
249.02,0.66,1.00,0.98,1758.00,748.00,0.39,3
203.20,0.65,1.00,0.98,1208.00,634.00,0.36,3
200.21,0.71,2.00,0.61,1814.00,216.50,0.36,5
195.23,0.72,2.00,0.69,2221.00,225.33,0.39,5
188.26,0.74,4.00,0.80,1747.00,232.00,0.33,5
251.02,0.72,3.00,0.78,2351.00,327.00,0.47,5
216.15,0.72,4.00,0.90,2719.00,1187.00,0.39,5
220.14,0.73,5.00,0.82,1959.00,659.00,0.37,5
228.11,0.68,1.00,0.97,1397.00,652.00,0.36,3
137.46,0.66,0.00,0.93,1148.00,636.00,0.32,3
234.08,0.70,4.00,0.76,2291.00,431.50,0.40,5
247.03,0.66,2.00,0.88,1699.00,1014.00,0.31,4
220.14,0.70,4.00,0.84,1939.00,813.00,0.37,5
249.02,0.71,6.00,0.64,2365.00,814.00,0.39,0
242.05,0.71,3.00,0.92,2233.00,974.00,0.38,5
